"STATISTIC","Statistic Label","TLIST(M1)","Month","C04199V04971","Time Bands","UNIT","VALUE"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","240","07:00  <  07:30","%","30"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","250","07:30  <  08:00","%","29"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","260","08:00  <  08:30","%","29"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","270","08:30  <  09:00","%","29"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","280","09:00  <  09:30","%","29"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","290","09:30  <  10:00","%","30"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","300","10:00  <  10:30","%","30"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","310","10:30  <  11:00","%","31"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","320","11:00  <  11:30","%","31"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","330","11:30  <  12:00","%","32"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","340","12:00  <  12:30","%","32"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","350","12:30  <  13:00","%","34"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","360","13:00  <  13:30","%","35"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","370","13:30  <  14:00","%","35"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","380","14:00  <  14:30","%","36"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","390","14:30  <  15:00","%","37"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","400","15:00  <  15:30","%","37"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","410","15:30  <  16:00","%","36"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","420","16:00  <  16:30","%","36"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","430","16:30  <  17:00","%","35"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","440","17:00  <  17:30","%","36"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","450","17:30  <  18:00","%","36"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","460","18:00  <  18:30","%","36"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","470","18:30  <  19:00","%","35"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","480","19:00  <  19:30","%","34"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","490","19:30  <  20:00","%","34"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","500","20:00  <  20:30","%","34"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","510","20:30  <  21:00","%","34"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","520","21:00  <  21:30","%","34"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","530","21:30  <  22:00","%","35"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","540","22:00  <  22:30","%","37"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","550","22:30  <  23:00","%","38"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","560","23:00  <  23:30","%","39"
"MEG03C01","Renewable electricity generation percentage","202007","2020 July","570","23:30  <  00:00","%","39"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","100","00:00  <  00:30","%","31"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","110","00:30  <  01:00","%","32"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","120","01:00  <  01:30","%","32"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","130","01:30  <  02:00","%","33"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","140","02:00  <  02:30","%","32"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","150","02:30  <  03:00","%","32"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","160","03:00  <  03:30","%","32"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","170","03:30  <  04:00","%","32"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","180","04:00  <  04:30","%","31"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","190","04:30  <  05:00","%","31"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","200","05:00  <  05:30","%","30"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","210","05:30  <  06:00","%","30"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","220","06:00  <  06:30","%","30"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","230","06:30  <  07:00","%","29"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","240","07:00  <  07:30","%","28"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","250","07:30  <  08:00","%","27"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","260","08:00  <  08:30","%","27"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","270","08:30  <  09:00","%","27"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","280","09:00  <  09:30","%","27"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","290","09:30  <  10:00","%","28"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","300","10:00  <  10:30","%","28"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","310","10:30  <  11:00","%","29"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","320","11:00  <  11:30","%","30"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","330","11:30  <  12:00","%","31"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","340","12:00  <  12:30","%","31"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","350","12:30  <  13:00","%","32"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","360","13:00  <  13:30","%","33"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","370","13:30  <  14:00","%","33"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","380","14:00  <  14:30","%","33"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","390","14:30  <  15:00","%","33"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","400","15:00  <  15:30","%","33"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","410","15:30  <  16:00","%","31"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","420","16:00  <  16:30","%","30"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","430","16:30  <  17:00","%","30"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","440","17:00  <  17:30","%","30"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","450","17:30  <  18:00","%","29"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","460","18:00  <  18:30","%","29"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","470","18:30  <  19:00","%","28"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","480","19:00  <  19:30","%","28"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","490","19:30  <  20:00","%","28"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","500","20:00  <  20:30","%","28"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","510","20:30  <  21:00","%","29"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","520","21:00  <  21:30","%","29"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","530","21:30  <  22:00","%","30"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","540","22:00  <  22:30","%","31"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","550","22:30  <  23:00","%","32"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","560","23:00  <  23:30","%","31"
"MEG03C01","Renewable electricity generation percentage","202008","2020 August","570","23:30  <  00:00","%","32"
"MEG03C01","Renewable electricity generation percentage","202009","2020 September","100","00:00  <  00:30","%","40"
"MEG03C01","Renewable electricity generation percentage","202009","2020 September","110","00:30  <  01:00","%","40"
"MEG03C01","Renewable electricity generation percentage","202009","2020 September","120","01:00  <  01:30","%","40"
"MEG03C01","Renewable electricity generation percentage","202009","2020 September","130","01:30  <  02:00","%","40"
"MEG03C01","Renewable electricity generation percentage","202009","2020 September","140","02:00  <  02:30","%","41"
"MEG03C01","Renewable electricity generation percentage","202009","2020 September","150","02:30  <  03:00","%","40"
"MEG03C01","Renewable electricity generation percentage","202009","2020 September","160","03:00  <  03:30","%","40"
"MEG03C01","Renewable electricity generation percentage","202009","2020 September","170","03:30  <  04:00","%","40"
"MEG03C01","Renewable electricity generation percentage","202009","2020 September","180","04:00  <  04:30","%","38"
"MEG03C01","Renewable electricity generation percentage","202009","2020 September","190","04:30  <  05:00","%","37"
"MEG03C01","Renewable electricity generation percentage","202009","2020 September","200","05:00  <  05:30","%","36"
"MEG03C01","Renewable electricity generation percentage","202009","2020 September","210","05:30  <  06:00","%","35"
"MEG03C01","Renewable electricity generation percentage","202009","2020 September","220","06:00  <  06:30","%","34"
